id,actor,date,party,leaning,emi_w2vparliament
1346910831930343429,actor_T15,2021-01-06,SPD,middle,0.650939
1346912333055090692,actor_T28,2021-01-06,FDP,middle,-0.39457
1346939422563037187,actor_T10,2021-01-06,SPD,middle,-0.590913
1347122846967934977,actor_T25,2021-01-07,The Left Party,left,0.028952
1347186902336757767,actor_T39,2021-01-07,SPD,middle,-0.960001
1347211140821110784,actor_T09,2021-01-07,The Left Party,left,0.64298
1347504186997538816,actor_T28,2021-01-08,FDP,middle,1.324561
1347508186933243906,actor_T17,2021-01-08,SPD,middle,0.165233
1347516990488014849,actor_T25,2021-01-08,The Left Party,left,0.43911
1347849746736701440,actor_T01,2021-01-09,Alliance 90/The Greens,middle,-0.5068
1347976144772100100,actor_T40,2021-01-09,FDP,middle,1.480842
1348178231766224897,actor_T26,2021-01-10,CDU/CSU,middle,-0.310182
1348589972211851266,actor_T19,2021-01-11,Alliance 90/The Greens,middle,1.672724
1348736390301937670,actor_T17,2021-01-11,SPD,middle,0.038582
1348933581096312834,actor_T04,2021-01-12,AFD,right,0.548336
1349066712742768644,actor_T07,2021-01-12,CDU/CSU,middle,0.580879
1349297883758157824,actor_T33,2021-01-13,SPD,middle,0.81467
1349483592188125184,actor_T23,2021-01-13,SPD,middle,-0.150563
1349483921860423688,actor_T17,2021-01-13,SPD,middle,0.543064
1349832138653392897,actor_T03,2021-01-14,CDU/CSU,middle,-0.421322
1349872997000245251,actor_T25,2021-01-15,The Left Party,left,0.742505
1349935733734334468,actor_T37,2021-01-15,AFD,right,-0.507272
1350056612279574529,actor_T35,2021-01-15,FDP,middle,0.222696
1350071360236744710,actor_T39,2021-01-15,SPD,middle,-0.982258
1350200381423448064,actor_T26,2021-01-15,CDU/CSU,middle,-0.784585
1350392588247904256,actor_T10,2021-01-16,SPD,middle,-0.149481
1350470080350576640,actor_T32,2021-01-16,CDU/CSU,middle,-0.0357
1350764777916805121,actor_T25,2021-01-17,The Left Party,left,0.014526
1350904805087203329,actor_T20,2021-01-17,The Left Party,left,0.034354
1351153562181652485,actor_T31,2021-01-18,The Left Party,left,-1.365827
1351177658256805891,actor_T01,2021-01-18,Alliance 90/The Greens,middle,-0.842079
1351479420448628739,actor_T03,2021-01-19,CDU/CSU,middle,1.393189
1351505866969780228,actor_T40,2021-01-19,FDP,middle,1.153473
1351863766896541696,actor_T13,2021-01-20,CDU/CSU,middle,-0.476321
1351867366351777794,actor_T39,2021-01-20,SPD,middle,0.474197
1351891557180440577,actor_T24,2021-01-20,AFD,right,0.884067
1351961015718735873,actor_T25,2021-01-20,The Left Party,left,-0.000642
1352690244525694978,actor_T39,2021-01-22,SPD,middle,-0.073148
1352729571892883457,actor_T17,2021-01-22,SPD,middle,0.425974
1352968537283956736,actor_T01,2021-01-23,Alliance 90/The Greens,middle,-1.270779
1353011410775760899,actor_T19,2021-01-23,Alliance 90/The Greens,middle,0.490637
1353025584239144960,actor_T35,2021-01-23,FDP,middle,1.358605
1353124338111799297,actor_T16,2021-01-23,The Left Party,left,-0.666574
1353263733422829569,actor_T03,2021-01-24,CDU/CSU,middle,-0.223172
1353281218062770176,actor_T34,2021-01-24,The Left Party,left,0.488035
1353307315068350464,actor_T25,2021-01-24,The Left Party,left,0.5768
1353419113616564229,actor_T14,2021-01-24,AFD,right,-0.047565
1353600444937986051,actor_T28,2021-01-25,FDP,middle,2.75757
1353675867290038273,actor_T22,2021-01-25,AFD,right,-0.76406
1353832225398267905,actor_T39,2021-01-25,SPD,middle,0.122036
1354062986411864064,actor_T40,2021-01-26,FDP,middle,0.181091
1354327441280561155,actor_T27,2021-01-27,CDU/CSU,middle,-0.931761
1354386320911699972,actor_T22,2021-01-27,AFD,right,-0.349171
1354406827920908289,actor_T17,2021-01-27,SPD,middle,-0.041705
1354436402335932416,actor_T07,2021-01-27,CDU/CSU,middle,0.875205
1354459392314322950,actor_T26,2021-01-27,CDU/CSU,middle,2.818767
1354706705544867841,actor_T03,2021-01-28,CDU/CSU,middle,0.600456
1354921330521616394,actor_T23,2021-01-28,SPD,middle,0.38972
1355104660101746688,actor_T32,2021-01-29,CDU/CSU,middle,-0.356014
1355105161174245376,actor_T35,2021-01-29,FDP,middle,-0.116319
1355181269269831682,actor_T15,2021-01-29,SPD,middle,0.415965
1355278961736089600,actor_T28,2021-01-29,FDP,middle,1.51095
1355572520540377090,actor_T03,2021-01-30,CDU/CSU,middle,1.421358
1355823639212523523,actor_T37,2021-01-31,AFD,right,-0.289171
1356332329082515456,actor_T40,2021-02-01,FDP,middle,0.477628
1356561671280549888,actor_T25,2021-02-02,The Left Party,left,0.168462
1356575116814090241,actor_T39,2021-02-02,SPD,middle,-0.079643
1356927655782801408,actor_T22,2021-02-03,AFD,right,0.350155
1356940698843549696,actor_T35,2021-02-03,FDP,middle,1.459553
1357348520030658561,actor_T23,2021-02-04,SPD,middle,-0.204186
1357445973916712964,actor_T25,2021-02-04,The Left Party,left,-0.369708
1357682116453150722,actor_T22,2021-02-05,AFD,right,-1.299307
1357683028777140224,actor_T19,2021-02-05,Alliance 90/The Greens,middle,-0.130093
1357962509026816000,actor_T03,2021-02-06,CDU/CSU,middle,1.121211
1357989415805722627,actor_T33,2021-02-06,SPD,middle,-0.861976
1358123957044600840,actor_T39,2021-02-06,SPD,middle,0.186317
1358785192022986759,actor_T03,2021-02-08,CDU/CSU,middle,0.252861
1359047963134341123,actor_T01,2021-02-09,Alliance 90/The Greens,middle,0.573889
1359229730248097793,actor_T25,2021-02-09,The Left Party,left,0.896777
1359574896804790273,actor_T04,2021-02-10,AFD,right,-0.543267
1359618327459545088,actor_T08,2021-02-10,SPD,middle,0.431633
1359774800269426691,actor_T07,2021-02-11,CDU/CSU,middle,1.212658
1359978898281365512,actor_T35,2021-02-11,FDP,middle,-0.010848
1360147245493067778,actor_T32,2021-02-12,CDU/CSU,middle,1.412532
1360156968913108995,actor_T37,2021-02-12,AFD,right,0.757519
1360181988855062529,actor_T22,2021-02-12,AFD,right,-0.931973
1360185633323548674,actor_T17,2021-02-12,SPD,middle,0.040368
1360197658875412482,actor_T40,2021-02-12,FDP,middle,0.41477
1360234868974714882,actor_T13,2021-02-12,CDU/CSU,middle,0.452699
1360546915973287939,actor_T39,2021-02-13,SPD,middle,0.551816
1360575661593788418,actor_T03,2021-02-13,CDU/CSU,middle,-1.198299
1361564706771767301,actor_T32,2021-02-16,CDU/CSU,middle,-0.175624
1361681380044865536,actor_T18,2021-02-16,AFD,right,-0.353637
1361990179255418881,actor_T26,2021-02-17,CDU/CSU,middle,1.50312
1362046073875881986,actor_T23,2021-02-17,SPD,middle,1.333638
1362498499745611778,actor_T36,2021-02-18,Alliance 90/The Greens,middle,0.648247
1362656544308006913,actor_T39,2021-02-19,SPD,middle,0.221629
1362691568801619968,actor_T28,2021-02-19,FDP,middle,0.458949
1363085592976908288,actor_T06,2021-02-20,The Left Party,left,0.304799
1363248428273270792,actor_T25,2021-02-20,The Left Party,left,0.712186
1363408769837903873,actor_T31,2021-02-21,The Left Party,left,-0.623848
1363437264689324033,actor_T03,2021-02-21,CDU/CSU,middle,-1.729491
1363465420527849472,actor_T35,2021-02-21,FDP,middle,-0.013417
1363863268331315207,actor_T39,2021-02-22,SPD,middle,-0.148814
1364140706256814080,actor_T17,2021-02-23,SPD,middle,1.045805
1364496208874602496,actor_T40,2021-02-24,FDP,middle,1.240608
1364599980573544454,actor_T24,2021-02-24,AFD,right,1.076261
1364919194647724032,actor_T27,2021-02-25,CDU/CSU,middle,-0.114926
1365213773825527808,actor_T34,2021-02-26,The Left Party,left,1.000779
1365296417875632130,actor_T05,2021-02-26,SPD,middle,0.781509
1365373501717291013,actor_T15,2021-02-26,SPD,middle,0.085305
1365425905317863426,actor_T03,2021-02-26,CDU/CSU,middle,0.646592
1365593063423414273,actor_T19,2021-02-27,Alliance 90/The Greens,middle,0.132249
1365802092309475328,actor_T25,2021-02-27,The Left Party,left,-0.873418
1366070726650904579,actor_T37,2021-02-28,AFD,right,-0.510724
1366136093108805636,actor_T03,2021-02-28,CDU/CSU,middle,-0.438523
1366362731994095616,actor_T28,2021-03-01,FDP,middle,1.911226
1366385361761501186,actor_T33,2021-03-01,SPD,middle,0.108113
1366679785360027650,actor_T26,2021-03-02,CDU/CSU,middle,0.795736
1366753402294857731,actor_T35,2021-03-02,FDP,middle,0.216621
1366778714168639492,actor_T03,2021-03-02,CDU/CSU,middle,0.104394
1366789838658293763,actor_T07,2021-03-02,CDU/CSU,middle,1.051599
1366840757856968704,actor_T39,2021-03-02,SPD,middle,-1.108416
1367529648167542791,actor_T31,2021-03-04,The Left Party,left,0.419269
1367563322988634113,actor_T32,2021-03-04,CDU/CSU,middle,0.998908
1367768882719698945,actor_T20,2021-03-05,The Left Party,left,-0.319813
1367813826800979968,actor_T04,2021-03-05,AFD,right,0.509542
1367859224009654272,actor_T16,2021-03-05,The Left Party,left,0.254339
1367860417888944130,actor_T23,2021-03-05,SPD,middle,1.095118
1367906688376987657,actor_T35,2021-03-05,FDP,middle,0.501283
1368274044953460741,actor_T03,2021-03-06,CDU/CSU,middle,0.934736
1368291543757426688,actor_T39,2021-03-06,SPD,middle,-0.157271
1368594339434205185,actor_T13,2021-03-07,CDU/CSU,middle,1.288909
1368635114410942476,actor_T03,2021-03-07,CDU/CSU,middle,0.376184
1368895610200461312,actor_T01,2021-03-08,Alliance 90/The Greens,middle,-1.197854
1368917870659387397,actor_T25,2021-03-08,The Left Party,left,-0.473412
1369188006888882177,actor_T05,2021-03-09,SPD,middle,-0.438864
1369277447292747785,actor_T03,2021-03-09,CDU/CSU,middle,0.325576
1369342944726183937,actor_T40,2021-03-09,FDP,middle,-0.177611
1369590590921469954,actor_T03,2021-03-10,CDU/CSU,middle,0.403626
1369666104759582723,actor_T26,2021-03-10,CDU/CSU,middle,-1.429822
1369699840914042881,actor_T05,2021-03-10,SPD,middle,1.364332
1369757909668814851,actor_T15,2021-03-10,SPD,middle,-0.08162
1369778991800934408,actor_T28,2021-03-10,FDP,middle,0.006223
1369903396757594115,actor_T39,2021-03-11,SPD,middle,0.55203
1369908326495059968,actor_T33,2021-03-11,SPD,middle,-0.174581
1369934413522419715,actor_T03,2021-03-11,CDU/CSU,middle,0.961279
1370071914404794372,actor_T17,2021-03-11,SPD,middle,0.01276
1370355772777979908,actor_T14,2021-03-12,AFD,right,-1.105257
1370364714958663681,actor_T03,2021-03-12,CDU/CSU,middle,0.92244
1370443831729131521,actor_T39,2021-03-12,SPD,middle,0.447305
1370498417269608448,actor_T25,2021-03-12,The Left Party,left,0.535412
1370618453141389314,actor_T10,2021-03-13,SPD,middle,-0.774744
1370859691585253378,actor_T03,2021-03-13,CDU/CSU,middle,1.92735
1371063852763385861,actor_T34,2021-03-14,The Left Party,left,-0.651025
1371097736922152960,actor_T37,2021-03-14,AFD,right,-0.213755
1371122112962908166,actor_T03,2021-03-14,CDU/CSU,middle,-0.855596
1371740098199486471,actor_T15,2021-03-16,SPD,middle,-0.810398
1371828072350154766,actor_T39,2021-03-16,SPD,middle,-0.648137
1371865769953402882,actor_T26,2021-03-16,CDU/CSU,middle,0.29206
1372449225259225088,actor_T05,2021-03-18,SPD,middle,-0.583189
1372474462000578572,actor_T35,2021-03-18,FDP,middle,0.776367
1372826784098553857,actor_T23,2021-03-19,SPD,middle,0.798414
1372989597408501777,actor_T31,2021-03-19,The Left Party,left,-0.104133
1372991997196242946,actor_T32,2021-03-19,CDU/CSU,middle,-0.130987
1373033561968812039,actor_T03,2021-03-19,CDU/CSU,middle,0.979544
1373223321190477824,actor_T39,2021-03-20,SPD,middle,-2.008691
1373308872954351624,actor_T28,2021-03-20,FDP,middle,-0.009422
1373322770118021120,actor_T11,2021-03-20,Alliance 90/The Greens,middle,-0.559846
1373587595947610113,actor_T05,2021-03-21,SPD,middle,-0.045259
1373641566506606600,actor_T15,2021-03-21,SPD,middle,-0.456271
1373725617728937984,actor_T03,2021-03-21,CDU/CSU,middle,-0.076602
1374315909200932869,actor_T35,2021-03-23,FDP,middle,1.08173
1374325693090312192,actor_T39,2021-03-23,SPD,middle,-1.663366
1374464618496593940,actor_T25,2021-03-23,The Left Party,left,-0.286757
1374637892090404868,actor_T01,2021-03-24,Alliance 90/The Greens,middle,-0.483879
1374975612847292416,actor_T03,2021-03-25,CDU/CSU,middle,-0.81515
1374997549455699970,actor_T40,2021-03-25,FDP,middle,-0.304523
1375073010617614337,actor_T04,2021-03-25,AFD,right,-0.447086
1375110752495923209,actor_T03,2021-03-25,CDU/CSU,middle,0.860275
1375127911301255173,actor_T26,2021-03-25,CDU/CSU,middle,1.050168
1375343232599650304,actor_T07,2021-03-26,CDU/CSU,middle,1.454766
1375422037158723586,actor_T03,2021-03-26,CDU/CSU,middle,0.303538
1375456695162433540,actor_T22,2021-03-26,AFD,right,0.388057
1375809162257518592,actor_T17,2021-03-27,SPD,middle,-0.053982
1375811133567864841,actor_T39,2021-03-27,SPD,middle,0.00647
1375878688206643205,actor_T35,2021-03-27,FDP,middle,0.125098
1376095025982021632,actor_T03,2021-03-28,CDU/CSU,middle,2.635835
1376229603472244736,actor_T03,2021-03-28,CDU/CSU,middle,-0.587608
1376249975466827778,actor_T26,2021-03-28,CDU/CSU,middle,-0.034604
1376274337624391680,actor_T03,2021-03-28,CDU/CSU,middle,-0.498493
1376653020797222916,actor_T26,2021-03-29,CDU/CSU,middle,-0.167496
1376819712269692931,actor_T28,2021-03-30,FDP,middle,0.997237
1376918441957949448,actor_T32,2021-03-30,CDU/CSU,middle,1.490666
1376928188266348554,actor_T06,2021-03-30,The Left Party,left,1.905366
1376996587940032515,actor_T18,2021-03-30,AFD,right,0.397509
1377004999906111491,actor_T26,2021-03-30,CDU/CSU,middle,-0.050861
1377136106316066816,actor_T03,2021-03-31,CDU/CSU,middle,2.371036
1377180819182133257,actor_T37,2021-03-31,AFD,right,-1.47476
1377354734890147841,actor_T39,2021-03-31,SPD,middle,-0.998891
1377511721271705602,actor_T10,2021-04-01,SPD,middle,-0.306102
1377661805544288262,actor_T13,2021-04-01,CDU/CSU,middle,0.129392
1377670079261839380,actor_T23,2021-04-01,SPD,middle,0.16853
1377676795588313091,actor_T10,2021-04-01,SPD,middle,-0.609288
1377685278119301124,actor_T15,2021-04-01,SPD,middle,-0.342654
1377864420823535616,actor_T03,2021-04-02,CDU/CSU,middle,0.101948
1377940749149425667,actor_T05,2021-04-02,SPD,middle,0.385823
1378034114058665988,actor_T05,2021-04-02,SPD,middle,-0.722651
1378104680602071044,actor_T39,2021-04-02,SPD,middle,-0.864375
1378408385931010063,actor_T19,2021-04-03,Alliance 90/The Greens,middle,0.264429
1378611893682769920,actor_T03,2021-04-04,CDU/CSU,middle,0.327213
1378683161387937792,actor_T26,2021-04-04,CDU/CSU,middle,-0.413417
1378751475434786817,actor_T20,2021-04-04,The Left Party,left,0.221655
1378996389317906436,actor_T03,2021-04-05,CDU/CSU,middle,-0.373314
1379741606174162944,actor_T05,2021-04-07,SPD,middle,0.03181
1379822433239244802,actor_T34,2021-04-07,The Left Party,left,0.539423
1379874983665672193,actor_T39,2021-04-07,SPD,middle,-1.340618
1380438165257879554,actor_T03,2021-04-09,CDU/CSU,middle,1.430018
1380532416130002944,actor_T03,2021-04-09,CDU/CSU,middle,0.142143
1380554220135452677,actor_T39,2021-04-09,SPD,middle,0.195336
1380597879820156936,actor_T17,2021-04-09,SPD,middle,-0.715582
1380745119377338370,actor_T35,2021-04-10,FDP,middle,0.532611
1380780389267087360,actor_T10,2021-04-10,SPD,middle,-0.009546
1380836426342883328,actor_T11,2021-04-10,Alliance 90/The Greens,middle,0.569476
1380920283608023044,actor_T40,2021-04-10,FDP,middle,0.42334
1380930491013079041,actor_T39,2021-04-10,SPD,middle,-0.122579
1381221337272881158,actor_T39,2021-04-11,SPD,middle,0.046481
1381288996999946241,actor_T10,2021-04-11,SPD,middle,-0.581467
1381547653784342529,actor_T03,2021-04-12,CDU/CSU,middle,0.460475
1381561909271465993,actor_T25,2021-04-12,The Left Party,left,0.097725
1381632231500840964,actor_T33,2021-04-12,SPD,middle,1.326979
1381686459447529473,actor_T03,2021-04-12,CDU/CSU,middle,0.111562
1381960353127497728,actor_T20,2021-04-13,The Left Party,left,0.541397
1382011607639859201,actor_T10,2021-04-13,SPD,middle,-0.219121
1382071105511424003,actor_T03,2021-04-13,CDU/CSU,middle,0.976714
1382212359452823552,actor_T28,2021-04-14,FDP,middle,0.235916
1382249054550261762,actor_T31,2021-04-14,The Left Party,left,-0.0824
1382273170464456705,actor_T39,2021-04-14,SPD,middle,0.860192
1382287043959664641,actor_T05,2021-04-14,SPD,middle,-0.179187
1382338447441068034,actor_T22,2021-04-14,AFD,right,-0.200992
1382417990436728836,actor_T08,2021-04-14,SPD,middle,-1.120805
1382627263766790144,actor_T39,2021-04-15,SPD,middle,-0.379412
1382657341762514944,actor_T03,2021-04-15,CDU/CSU,middle,0.224789
1382944816330379266,actor_T05,2021-04-16,SPD,middle,0.669871
1382948230896484352,actor_T05,2021-04-16,SPD,middle,0.92292
1382954908102635520,actor_T05,2021-04-16,SPD,middle,0.076267
1383012061769261057,actor_T15,2021-04-16,SPD,middle,-0.852622
1383054733108199427,actor_T09,2021-04-16,The Left Party,left,-0.834847
1383162707168362504,actor_T03,2021-04-16,CDU/CSU,middle,0.9385
1383326196365074439,actor_T10,2021-04-17,SPD,middle,-0.813812
1383336398564958219,actor_T35,2021-04-17,FDP,middle,0.511893
1383431434665218056,actor_T32,2021-04-17,CDU/CSU,middle,-0.473575
1383485481711661062,actor_T32,2021-04-17,CDU/CSU,middle,0.286827
1383498674911678470,actor_T25,2021-04-17,The Left Party,left,-1.422721
1383524774664556556,actor_T20,2021-04-17,The Left Party,left,0.402555
1384069844639780865,actor_T03,2021-04-19,CDU/CSU,middle,-0.000438
1384083861856870402,actor_T23,2021-04-19,SPD,middle,-0.596623
1384108528089001986,actor_T04,2021-04-19,AFD,right,-0.327228
1384119391021797379,actor_T24,2021-04-19,AFD,right,-0.810498
1384384328403243010,actor_T10,2021-04-20,SPD,middle,-1.151346
1384437169956208644,actor_T39,2021-04-20,SPD,middle,0.070944
1384580444574920707,actor_T01,2021-04-20,Alliance 90/The Greens,middle,-0.714744
1384603105547927554,actor_T26,2021-04-20,CDU/CSU,middle,1.164797
1384743736920395776,actor_T03,2021-04-21,CDU/CSU,middle,-1.858482
1384749491073454080,actor_T03,2021-04-21,CDU/CSU,middle,-0.636239
1385132804279832577,actor_T30,2021-04-22,FDP,middle,-0.006042
1385213788065050628,actor_T03,2021-04-22,CDU/CSU,middle,-0.280083
1385221008265785353,actor_T37,2021-04-22,AFD,right,0.353528
1385510485576069120,actor_T40,2021-04-23,FDP,middle,-0.896107
1385720480125030401,actor_T25,2021-04-23,The Left Party,left,0.14101
1386012686350229513,actor_T05,2021-04-24,SPD,middle,0.381505
1386055528502210563,actor_T03,2021-04-24,CDU/CSU,middle,1.324577
1386238423913095168,actor_T39,2021-04-25,SPD,middle,0.874208
1386248101820837891,actor_T23,2021-04-25,SPD,middle,0.892134
1386296642173874177,actor_T05,2021-04-25,SPD,middle,0.048962
1386315070548942856,actor_T20,2021-04-25,The Left Party,left,0.479599
1386416318862217216,actor_T10,2021-04-25,SPD,middle,-0.387604
1386615645526167554,actor_T03,2021-04-26,CDU/CSU,middle,1.321137
1386768319244611584,actor_T13,2021-04-26,CDU/CSU,middle,0.633457
1387053631065640965,actor_T19,2021-04-27,Alliance 90/The Greens,middle,0.0788
1387091328635260929,actor_T34,2021-04-27,The Left Party,left,-0.344974
1387469231437062151,actor_T16,2021-04-28,The Left Party,left,0.411374
1387486679993303043,actor_T03,2021-04-28,CDU/CSU,middle,0.223084
1387658737599537154,actor_T03,2021-04-29,CDU/CSU,middle,0.326297
1387662699056795650,actor_T17,2021-04-29,SPD,middle,0.762682
1387706722559610885,actor_T33,2021-04-29,SPD,middle,0.539873
1387751733175193602,actor_T39,2021-04-29,SPD,middle,0.242108
1387854215809228800,actor_T03,2021-04-29,CDU/CSU,middle,0.839657
1388075213858951179,actor_T05,2021-04-30,SPD,middle,-0.491859
1388416048840560641,actor_T29,2021-05-01,The Left Party,left,0.160273
1388636586187894785,actor_T25,2021-05-01,The Left Party,left,0.447582
1388931601678147585,actor_T36,2021-05-02,Alliance 90/The Greens,middle,-0.13169
1389106375586992131,actor_T01,2021-05-03,Alliance 90/The Greens,middle,0.435178
